Time,Cycle, address, Tobject, Tambient, jumpvalue
17:45:35,117,91,27.67,30.37
17:45:40,118,91,27.67,30.41
17:45:45,119,91,27.67,30.41
17:45:50,120,91,27.67,30.41
17:45:55,121,91,27.71,30.41
17:46:00,122,91,27.67,30.45
17:46:05,123,91,27.71,30.45
17:46:10,124,91,27.71,30.45
17:46:15,125,91,27.61,30.45
17:46:20,126,91,27.67,30.45
17:46:26,127,91,27.75,30.45
17:46:31,128,91,27.67,30.45
17:46:36,129,91,27.67,30.45
17:46:41,130,91,27.67,30.45
17:46:46,131,91,27.71,30.45
17:46:51,132,91,27.67,30.45
17:46:56,133,91,27.61,30.45
17:47:01,134,91,27.61,30.45
17:47:06,135,91,27.67,30.45
17:47:11,136,91,27.67,30.51
17:47:16,137,91,27.75,30.51
17:47:22,138,91,27.75,30.51
17:47:27,139,91,27.81,30.51
17:47:32,140,91,27.75,30.51
17:47:37,141,91,27.75,30.51
17:47:42,142,91,27.75,30.45
17:47:47,143,91,27.75,30.51
17:47:52,144,91,27.67,30.51
17:47:57,145,91,27.71,30.51
17:48:02,146,91,27.75,30.51
17:48:07,147,91,27.75,30.51
17:48:12,148,91,27.75,30.51
17:48:18,149,91,27.71,30.51
17:48:23,150,91,27.75,30.45
17:48:28,151,91,27.75,30.55
17:48:33,152,91,27.75,30.51
17:48:38,153,91,27.71,30.51
17:48:43,154,91,27.71,30.51
17:48:48,155,91,27.71,30.51
17:48:54,156,91,27.75,30.51
17:48:59,157,91,27.71,30.51
17:49:04,158,91,27.75,30.55
17:49:09,159,91,27.71,30.55
17:49:14,160,91,27.81,30.55
17:49:20,161,91,27.81,30.55
17:49:25,162,91,27.75,30.55
17:49:30,163,91,27.75,30.55
17:49:35,164,91,27.75,30.55
17:49:40,165,91,27.75,30.59
17:49:45,166,91,27.75,30.59
17:49:50,167,91,27.75,30.59
17:49:55,168,91,27.75,30.59
17:50:01,169,91,27.75,30.59
17:50:06,170,91,27.75,30.59
17:50:11,171,91,27.71,30.59
17:50:16,172,91,27.75,30.59
17:50:21,173,91,27.75,30.59
17:50:26,174,91,27.81,30.59
17:50:31,175,91,27.71,30.63
17:50:36,176,91,27.75,30.63
17:50:41,177,91,27.81,30.59
17:50:46,178,91,27.81,30.63
17:50:51,179,91,27.81,30.63
17:50:57,180,91,27.81,30.67
17:51:02,181,91,27.81,30.63
17:51:07,182,91,27.81,30.63
17:51:12,183,91,27.75,30.63
17:51:17,184,91,27.75,30.63
17:51:22,185,91,27.81,30.63
17:51:27,186,91,27.75,30.63
17:51:32,187,91,27.81,30.63
17:51:37,188,91,27.89,30.67
17:51:43,189,91,27.85,30.67
17:51:48,190,91,27.89,30.67
17:51:53,191,91,27.85,30.67
17:51:58,192,91,27.93,30.73
17:52:03,193,91,27.85,30.73
17:52:08,194,91,27.89,30.77
17:52:13,195,91,27.93,30.77
17:52:18,196,91,27.93,30.77
17:52:23,197,91,27.89,30.77
17:52:29,198,91,27.99,30.81
17:52:34,199,91,27.93,30.81
17:52:39,200,91,27.93,30.85
17:52:44,201,91,27.93,30.85
17:52:49,202,91,27.89,30.85
17:52:55,203,91,27.93,30.85
17:53:00,204,91,27.93,30.85
17:53:05,205,91,27.93,30.85
17:53:10,206,91,27.99,30.89
17:53:15,207,91,27.99,30.89
17:53:20,208,91,27.99,30.89
17:53:25,209,91,28.03,30.89
17:53:31,210,91,27.99,30.93
17:53:36,211,91,28.03,30.93
17:53:41,212,91,27.99,30.93
17:53:46,213,91,27.99,30.93
17:53:51,214,91,28.03,30.93
17:53:56,215,91,27.99,30.93
17:54:01,216,91,27.99,30.99
17:54:06,217,91,28.03,30.93
17:54:11,218,91,28.03,30.99
17:54:16,219,91,28.03,30.99
17:54:21,220,91,28.07,30.99
17:54:26,221,91,28.03,30.99
17:54:32,222,91,28.03,30.99
17:54:37,223,91,28.03,30.99
17:54:42,224,91,28.03,30.99
17:54:47,225,91,27.99,31.03
17:54:52,226,91,27.75,30.99
17:54:57,227,91,27.85,30.89
17:55:02,228,91,27.89,30.93
17:55:07,229,91,27.85,30.93
17:55:12,230,91,27.89,30.89
17:55:17,231,91,27.89,30.93
17:55:22,232,91,27.93,30.89
17:55:27,233,91,27.93,30.93
17:55:33,234,91,27.89,30.93
17:55:38,235,91,27.89,30.89
17:55:43,236,91,27.89,30.89
17:55:48,237,91,27.93,30.89
17:55:53,238,91,27.89,30.93
17:55:58,239,91,27.93,30.89
17:56:03,240,91,27.93,30.93
17:56:08,241,91,27.93,30.93
17:56:13,242,91,27.93,30.89
17:56:18,243,91,27.89,30.93
17:56:23,244,91,27.93,30.93
17:56:29,245,91,27.89,30.93
