Time,Cycle, address, Tobject, Tambient, jumpvalue
02:54:07,1096,90,31.95,31.93,0.0
02:54:07,1097,90,31.95,31.95,0.0
02:54:07,1098,90,31.95,31.95,0.0
02:54:08,1099,90,31.99,31.95,-0.04
02:54:08,1100,90,32.03,31.91,-0.04
02:54:09,1101,90,31.97,31.93,0.06
02:54:09,1102,90,32.05,31.95,-0.08
02:54:10,1103,90,31.99,31.93,0.06
02:54:10,1104,90,32.03,31.93,-0.04
02:54:10,1105,90,32.09,31.95,-0.06
02:54:11,1106,90,32.05,31.93,0.04
02:54:11,1107,90,31.97,31.93,0.08
02:54:12,1108,90,31.91,31.93,0.06
02:54:12,1109,90,31.91,31.93,0.0
02:54:12,1110,90,31.91,31.91,0.0
02:54:13,1111,90,31.91,31.93,0.0
02:54:13,1112,90,31.97,31.91,-0.06
02:54:14,1113,90,32.17,31.95,-0.2
02:54:14,1114,90,31.95,31.91,0.22
02:54:14,1115,90,31.97,31.95,-0.02
02:54:15,1116,90,31.95,31.93,0.02
02:54:15,1117,90,31.97,31.93,-0.02
02:54:16,1118,90,31.91,31.93,0.06
02:54:16,1119,90,31.91,31.95,0.0
02:54:16,1120,90,31.99,31.95,-0.08
02:54:17,1121,90,31.95,31.91,0.04
02:54:17,1122,90,31.89,31.93,0.06
02:54:18,1123,90,32.03,31.95,-0.14
02:54:18,1124,90,32.13,31.91,-0.1
02:54:18,1125,90,31.97,31.93,0.16
02:54:19,1126,90,31.91,31.93,0.06
02:54:19,1127,90,31.89,31.93,0.02
02:54:20,1128,90,31.85,31.93,0.04
02:54:20,1129,90,31.89,31.91,-0.04
02:54:20,1130,90,31.97,31.91,-0.08
02:54:21,1131,90,31.97,31.93,0.0
02:54:21,1132,90,31.85,31.91,0.12
02:54:22,1133,90,31.85,31.91,0.0
02:54:22,1134,90,31.89,31.87,-0.04
02:54:23,1135,90,31.89,31.91,0.0
02:54:23,1136,90,31.91,31.91,-0.02
02:54:23,1137,90,31.91,31.91,0.0
02:54:24,1138,90,31.81,31.91,0.1
02:54:24,1139,90,31.95,31.87,-0.14
02:54:25,1140,90,31.91,31.93,0.04
02:54:25,1141,90,31.91,31.91,0.0
02:54:25,1142,90,31.89,31.91,0.02
02:54:26,1143,90,31.85,31.91,0.04
02:54:26,1144,90,31.83,31.93,0.02
02:54:27,1145,90,31.81,31.91,0.02
02:54:27,1146,90,31.95,31.93,-0.14
02:54:27,1147,90,31.89,31.91,0.06
02:54:28,1148,90,31.83,31.91,0.06
02:54:28,1149,90,31.89,31.87,-0.06
02:54:29,1150,90,31.83,31.91,0.06
02:54:29,1151,90,31.95,31.91,-0.12
02:54:29,1152,90,31.91,31.91,0.04
02:54:30,1153,90,31.97,31.93,-0.06
02:54:30,1154,90,31.99,31.91,-0.02
02:54:31,1155,90,31.91,31.91,0.08
02:54:31,1156,90,31.91,31.87,0.0
02:54:31,1157,90,31.91,31.91,0.0
02:54:32,1158,90,31.85,31.87,0.06
02:54:32,1159,90,31.85,31.87,0.0
02:54:33,1160,90,31.91,31.87,-0.06
02:54:33,1161,90,31.95,31.91,-0.04
02:54:33,1162,90,31.97,31.91,-0.02
02:54:34,1163,90,31.91,31.91,0.06
02:54:34,1164,90,31.89,31.87,0.02
02:54:35,1165,90,31.89,31.87,0.0
02:54:35,1166,90,31.85,31.91,0.04
02:54:36,1167,90,31.99,31.87,-0.14
02:54:36,1168,90,31.89,31.93,0.1
02:54:36,1169,90,31.85,31.87,0.04
02:54:37,1170,90,31.89,31.91,-0.04
02:54:37,1171,90,31.91,31.91,-0.02
02:54:38,1172,90,31.85,31.91,0.06
02:54:38,1173,90,31.91,31.87,-0.06
02:54:38,1174,90,31.85,31.87,0.06
02:54:39,1175,90,31.85,31.91,0.0
02:54:39,1176,90,31.91,31.87,-0.06
02:54:40,1177,90,31.95,31.87,-0.04
02:54:40,1178,90,31.89,31.87,0.06
02:54:40,1179,90,31.89,31.91,0.0
02:54:41,1180,90,31.89,31.91,0.0
02:54:41,1181,90,31.85,31.87,0.04
02:54:42,1182,90,31.85,31.93,0.0
02:54:42,1183,90,31.91,31.83,-0.06
02:54:42,1184,90,31.95,31.91,-0.04
02:54:43,1185,90,31.95,31.91,0.0
02:54:43,1186,90,31.89,31.91,0.06
02:54:44,1187,90,31.95,31.91,-0.06
02:54:44,1188,90,31.95,31.87,0.0
02:54:44,1189,90,31.91,31.91,0.04
02:54:45,1190,90,31.85,31.87,0.06
02:54:45,1191,90,32.11,31.87,-0.26
02:54:46,1192,90,31.89,31.91,0.22
02:54:46,1193,90,31.85,31.87,0.04
02:54:47,1194,90,31.89,31.85,-0.04
02:54:47,1195,90,31.89,31.87,0.0
02:54:47,1196,90,31.85,31.91,0.04
02:54:48,1197,90,31.91,31.91,-0.06
02:54:48,1198,90,31.85,31.91,0.06
02:54:49,1199,90,31.89,31.87,-0.04
02:54:49,1200,90,31.95,31.91,-0.06
02:54:49,1201,90,31.91,31.87,0.04
02:54:50,1202,90,31.91,31.91,0.0
02:54:50,1203,90,31.95,31.91,-0.04
02:54:51,1204,90,31.85,31.91,0.1
02:54:51,1205,90,31.89,31.91,-0.04
02:54:51,1206,90,31.85,31.87,0.04
02:54:52,1207,90,31.91,31.87,-0.06
02:54:52,1208,90,31.85,31.87,0.06
02:54:53,1209,90,31.89,31.87,-0.04
02:54:53,1210,90,31.91,31.91,-0.02
02:54:53,1211,90,31.89,31.91,0.02
02:54:54,1212,90,31.91,31.91,-0.02
02:54:54,1213,90,31.85,31.85,0.06
02:54:55,1214,90,31.89,31.85,-0.04
02:54:55,1215,90,31.89,31.91,0.0
02:54:55,1216,90,31.91,31.87,-0.02
02:54:56,1217,90,31.91,31.91,0.0
02:54:56,1218,90,31.91,31.87,0.0
02:54:57,1219,90,31.97,31.91,-0.06
02:54:57,1220,90,31.97,31.91,0.0
02:54:57,1221,90,31.89,31.85,0.08
02:54:58,1222,90,31.85,31.91,0.04
02:54:58,1223,90,31.89,31.91,-0.04
02:54:59,1224,90,31.81,31.91,0.08
02:54:59,1225,90,31.85,31.91,-0.04
02:55:00,1226,90,31.89,31.93,-0.04
02:55:00,1227,90,31.89,31.91,0.0
02:55:00,1228,90,31.85,31.93,0.04
02:55:01,1229,90,31.89,31.87,-0.04
02:55:01,1230,90,31.95,31.91,-0.06
02:55:02,1231,90,31.97,31.91,-0.02
02:55:02,1232,90,31.85,31.91,0.12
02:55:02,1233,90,31.95,31.91,-0.1
02:55:03,1234,90,31.85,31.91,0.1
02:55:03,1235,90,31.85,31.87,0.0
02:55:04,1236,90,31.89,31.91,-0.04
02:55:04,1237,90,31.85,31.87,0.04
02:55:04,1238,90,31.89,31.87,-0.04
02:55:05,1239,90,31.85,31.87,0.04
02:55:05,1240,90,31.95,31.85,-0.1
02:55:06,1241,90,32.11,31.91,-0.16
02:55:06,1242,90,31.95,31.91,0.16
02:55:06,1243,90,32.09,31.93,-0.14
02:55:07,1244,90,31.91,31.91,0.18
02:55:07,1245,90,31.97,31.87,-0.06
02:55:08,1246,90,31.95,31.91,0.02
02:55:08,1247,90,31.89,31.87,0.06
02:55:08,1248,90,31.85,31.87,0.04
02:55:09,1249,90,31.85,31.91,0.0
02:55:09,1250,90,31.89,31.87,-0.04
02:55:10,1251,90,31.91,31.87,-0.02
02:55:10,1252,90,31.89,31.91,0.02
02:55:10,1253,90,31.95,31.91,-0.06
02:55:11,1254,90,31.83,31.87,0.12
02:55:11,1255,90,31.89,31.91,-0.06
02:55:12,1256,90,31.83,31.87,0.06
02:55:12,1257,90,31.89,31.87,-0.06
02:55:13,1258,90,31.95,31.87,-0.06
02:55:13,1259,90,31.95,31.91,0.0
02:55:13,1260,90,31.91,31.87,0.04
02:55:14,1261,90,31.89,31.85,0.02
02:55:14,1262,90,31.85,31.85,0.04
02:55:15,1263,90,31.85,31.87,0.0
02:55:15,1264,90,31.91,31.85,-0.06
02:55:15,1265,90,31.91,31.87,0.0
02:55:16,1266,90,31.91,31.85,0.0
02:55:16,1267,90,31.85,31.87,0.06
02:55:17,1268,90,31.99,31.87,-0.14
02:55:17,1269,90,31.85,31.87,0.14
02:55:17,1270,90,31.89,31.87,-0.04
02:55:18,1271,90,31.91,31.83,-0.02
02:55:18,1272,90,31.83,31.83,0.08
02:55:19,1273,90,31.85,31.87,-0.02
02:55:19,1274,90,31.77,31.91,0.08
02:55:19,1275,90,31.83,31.87,-0.06
02:55:20,1276,90,31.85,31.87,-0.02
02:55:20,1277,90,31.83,31.91,0.02
02:55:21,1278,90,31.77,31.85,0.06
02:55:21,1279,90,31.81,31.85,-0.04
02:55:21,1280,90,31.77,31.85,0.04
02:55:22,1281,90,31.89,31.87,-0.12
02:55:22,1282,90,31.89,31.85,0.0
02:55:23,1283,90,31.83,31.87,0.06
02:55:23,1284,90,31.91,31.85,-0.08
02:55:23,1285,90,31.85,31.85,0.06
02:55:24,1286,90,31.81,31.85,0.04
02:55:24,1287,90,31.85,31.83,-0.04
02:55:25,1288,90,31.85,31.85,0.0
02:55:25,1289,90,31.85,31.85,0.0
02:55:26,1290,90,31.85,31.83,0.0
02:55:26,1291,90,31.95,31.85,-0.1
02:55:26,1292,90,32.03,31.87,-0.08
02:55:27,1293,90,31.99,31.83,0.04
02:55:27,1294,90,31.95,31.83,0.04
02:55:28,1295,90,31.89,31.83,0.06
02:55:28,1296,90,32.11,31.83,-0.22
02:55:28,1297,90,32.13,31.85,-0.02
02:55:29,1298,90,32.27,31.87,-0.14
02:55:29,1299,90,32.17,31.83,0.1
02:55:30,1300,90,32.19,31.85,-0.02
02:55:30,1301,90,32.27,31.83,-0.08
02:55:30,1302,90,32.21,31.85,0.06
02:55:31,1303,90,32.13,31.83,0.08
02:55:31,1304,90,31.67,31.85,0.46
02:55:32,1305,90,31.63,31.83,0.04
02:55:32,1306,90,31.57,31.81,0.06
02:55:32,1307,90,31.49,31.83,0.08
02:55:33,1308,90,31.43,31.83,0.06
02:55:33,1309,90,31.35,31.81,0.08
02:55:34,1310,90,31.39,31.83,-0.04
02:55:34,1311,90,31.43,31.81,-0.04
02:55:34,1312,90,31.39,31.85,0.04
02:55:35,1313,90,31.63,31.83,-0.24
02:55:35,1314,90,31.71,31.81,-0.08
02:55:36,1315,90,31.75,31.85,-0.04
02:55:36,1316,90,31.85,31.83,-0.1
02:55:36,1317,90,31.85,31.85,0.0
02:55:37,1318,90,31.81,31.83,0.04
02:55:37,1319,90,31.55,31.85,0.26
02:55:38,1320,90,31.33,31.79,0.22
02:55:38,1321,90,31.29,31.83,0.04
02:55:39,1322,90,31.25,31.81,0.04
02:55:39,1323,90,31.29,31.83,-0.04
02:55:39,1324,90,31.77,31.79,-0.48
02:55:40,1325,90,31.91,31.81,-0.14
02:55:40,1326,90,31.97,31.81,-0.06
02:55:41,1327,90,31.83,31.81,0.14
02:55:41,1328,90,31.61,31.83,0.22
02:55:41,1329,90,31.69,31.83,-0.08
02:55:42,1330,90,31.81,31.79,-0.12
02:55:42,1331,90,31.43,31.83,0.38
02:55:43,1332,90,31.43,31.79,0.0
02:55:43,1333,90,31.33,31.83,0.1
02:55:43,1334,90,31.35,31.81,-0.02
02:55:44,1335,90,31.43,31.81,-0.08
02:55:44,1336,90,31.71,31.83,-0.28
02:55:45,1337,90,31.55,31.81,0.16
02:55:45,1338,90,31.77,31.79,-0.22
02:55:45,1339,90,31.55,31.81,0.22
02:55:46,1340,90,31.57,31.81,-0.02
02:55:46,1341,90,31.41,31.81,0.16
02:55:47,1342,90,31.33,31.81,0.08
02:55:47,1343,90,31.29,31.83,0.04
02:55:47,1344,90,31.33,31.83,-0.04
02:55:48,1345,90,31.43,31.85,-0.1
02:55:48,1346,90,31.43,31.81,0.0
02:55:49,1347,90,31.43,31.81,0.0
02:55:49,1348,90,31.27,31.79,0.16
02:55:49,1349,90,31.33,31.81,-0.06
02:55:50,1350,90,31.25,31.83,0.08
02:55:50,1351,90,31.27,31.85,-0.02
02:55:51,1352,90,31.27,31.83,0.0
02:55:51,1353,90,31.29,31.83,-0.02
02:55:52,1354,90,31.27,31.83,0.02
02:55:52,1355,90,31.21,31.81,0.06
02:55:52,1356,90,31.21,31.85,0.0
02:55:53,1357,90,31.27,31.79,-0.06
02:55:53,1358,90,31.29,31.81,-0.02
02:55:54,1359,90,31.27,31.85,0.02
02:55:54,1360,90,31.33,31.83,-0.06
02:55:54,1361,90,31.27,31.83,0.06
02:55:55,1362,90,31.19,31.81,0.08
02:55:55,1363,90,31.21,31.83,-0.02
02:55:56,1364,90,31.19,31.83,0.02
02:55:56,1365,90,31.27,31.83,-0.08
02:55:56,1366,90,31.25,31.81,0.02
02:55:57,1367,90,31.25,31.83,0.0
02:55:57,1368,90,31.21,31.81,0.04
02:55:58,1369,90,31.25,31.81,-0.04
02:55:58,1370,90,31.21,31.79,0.04
02:55:58,1371,90,31.21,31.79,0.0
02:55:59,1372,90,31.13,31.83,0.08
02:55:59,1373,90,31.15,31.83,-0.02
02:56:00,1374,90,31.21,31.81,-0.06
02:56:00,1375,90,31.27,31.83,-0.06
02:56:00,1376,90,31.29,31.83,-0.02
02:56:01,1377,90,31.29,31.83,0.0
02:56:01,1378,90,31.29,31.83,0.0
02:56:02,1379,90,31.29,31.81,0.0
02:56:02,1380,90,31.27,31.85,0.02
02:56:02,1381,90,31.33,31.83,-0.06
02:56:03,1382,90,31.33,31.83,0.0
02:56:03,1383,90,31.29,31.81,0.04
02:56:04,1384,90,31.29,31.83,0.0
02:56:04,1385,90,31.27,31.83,0.02
02:56:05,1386,90,31.33,31.79,-0.06
02:56:05,1387,90,31.27,31.83,0.06
02:56:05,1388,90,31.33,31.85,-0.06
02:56:06,1389,90,31.35,31.83,-0.02
02:56:06,1390,90,31.27,31.83,0.08
02:56:07,1391,90,31.29,31.87,-0.02
02:56:07,1392,90,31.33,31.81,-0.04
02:56:07,1393,90,31.33,31.83,0.0
02:56:08,1394,90,31.33,31.83,0.0
02:56:08,1395,90,31.33,31.83,0.0
02:56:09,1396,90,31.29,31.83,0.04
02:56:09,1397,90,31.25,31.83,0.04
02:56:09,1398,90,31.19,31.81,0.06
02:56:10,1399,90,31.25,31.81,-0.06
02:56:10,1400,90,31.25,31.83,0.0
02:56:11,1401,90,31.27,31.81,-0.02
02:56:11,1402,90,31.33,31.81,-0.06
02:56:11,1403,90,31.33,31.83,0.0
02:56:12,1404,90,31.29,31.85,0.04
02:56:12,1405,90,31.33,31.83,-0.04
02:56:13,1406,90,31.29,31.81,0.04
02:56:13,1407,90,31.27,31.83,0.02
02:56:13,1408,90,31.29,31.83,-0.02
02:56:14,1409,90,31.39,31.85,-0.1
02:56:14,1410,90,31.43,31.85,-0.04
02:56:15,1411,90,31.41,31.85,0.02
02:56:15,1412,90,31.47,31.83,-0.06
02:56:15,1413,90,31.33,31.83,0.14
02:56:16,1414,90,31.33,31.79,0.0
02:56:16,1415,90,31.35,31.83,-0.02
02:56:17,1416,90,31.27,31.81,0.08
02:56:17,1417,90,31.25,31.83,0.02
02:56:18,1418,90,31.33,31.85,-0.08
02:56:18,1419,90,31.41,31.83,-0.08
02:56:18,1420,90,31.39,31.81,0.02
02:56:19,1421,90,31.39,31.85,0.0
02:56:19,1422,90,31.41,31.83,-0.02
02:56:20,1423,90,31.39,31.79,0.02
02:56:20,1424,90,31.33,31.85,0.06
02:56:20,1425,90,31.35,31.81,-0.02
02:56:21,1426,90,31.29,31.81,0.06
02:56:21,1427,90,31.27,31.81,0.02
02:56:22,1428,90,31.27,31.83,0.0
02:56:22,1429,90,31.33,31.83,-0.06
02:56:22,1430,90,31.29,31.83,0.04
02:56:23,1431,90,31.29,31.83,0.0
02:56:23,1432,90,31.33,31.83,-0.04
02:56:24,1433,90,31.33,31.85,0.0
02:56:24,1434,90,31.29,31.81,0.04
02:56:24,1435,90,31.33,31.81,-0.04
02:56:25,1436,90,31.33,31.83,0.0
02:56:25,1437,90,31.33,31.81,0.0
02:56:26,1438,90,31.39,31.77,-0.06
02:56:26,1439,90,31.35,31.81,0.04
02:56:26,1440,90,31.33,31.81,0.02
02:56:27,1441,90,31.35,31.81,-0.02
02:56:27,1442,90,31.33,31.83,0.02
02:56:28,1443,90,31.33,31.81,0.0
02:56:28,1444,90,31.33,31.81,0.0
02:56:29,1445,90,31.21,31.81,0.12
02:56:29,1446,90,31.25,31.85,-0.04
02:56:29,1447,90,31.25,31.81,0.0
02:56:30,1448,90,31.13,31.79,0.12
02:56:30,1449,90,31.25,31.79,-0.12
02:56:31,1450,90,31.29,31.81,-0.04
02:56:31,1451,90,31.27,31.79,0.02
02:56:31,1452,90,31.21,31.81,0.06
02:56:32,1453,90,31.21,31.81,0.0
02:56:32,1454,90,31.21,31.81,0.0
02:56:33,1455,90,31.25,31.83,-0.04
02:56:33,1456,90,31.25,31.83,0.0
02:56:33,1457,90,31.29,31.79,-0.04
02:56:34,1458,90,31.29,31.79,0.0
02:56:34,1459,90,31.29,31.79,0.0
02:56:35,1460,90,31.29,31.79,0.0
02:56:35,1461,90,31.29,31.81,0.0
02:56:35,1462,90,31.29,31.79,0.0
02:56:36,1463,90,31.25,31.79,0.04
02:56:36,1464,90,31.21,31.77,0.04
02:56:37,1465,90,31.19,31.81,0.02
02:56:37,1466,90,31.19,31.81,0.0
02:56:37,1467,90,31.25,31.77,-0.06
02:56:38,1468,90,31.25,31.77,0.0
02:56:38,1469,90,31.21,31.81,0.04
02:56:39,1470,90,31.33,31.79,-0.12
02:56:39,1471,90,31.33,31.77,0.0
02:56:39,1472,90,31.33,31.79,0.0
02:56:40,1473,90,31.27,31.77,0.06
02:56:40,1474,90,31.29,31.81,-0.02
02:56:41,1475,90,31.35,31.79,-0.06
02:56:41,1476,90,31.27,31.79,0.08
02:56:42,1477,90,31.33,31.83,-0.06
02:56:42,1478,90,31.27,31.81,0.06
02:56:42,1479,90,31.33,31.79,-0.06
02:56:43,1480,90,31.27,31.79,0.06
02:56:43,1481,90,31.21,31.79,0.06
02:56:44,1482,90,31.33,31.79,-0.12
02:56:44,1483,90,31.33,31.81,0.0
02:56:44,1484,90,31.29,31.79,0.04
02:56:45,1485,90,31.33,31.81,-0.04
02:56:45,1486,90,31.43,31.79,-0.1
02:56:46,1487,90,31.53,31.83,-0.1
02:56:46,1488,90,31.33,31.83,0.2
02:56:46,1489,90,31.33,31.81,0.0
02:56:47,1490,90,31.29,31.81,0.04
02:56:47,1491,90,31.27,31.79,0.02
02:56:48,1492,90,31.27,31.81,0.0
02:56:48,1493,90,31.27,31.83,0.0
02:56:48,1494,90,31.29,31.79,-0.02
02:56:49,1495,90,31.33,31.79,-0.04
02:56:49,1496,90,31.33,31.79,0.0
02:56:50,1497,90,31.29,31.81,0.04
02:56:50,1498,90,31.25,31.81,0.04
02:56:50,1499,90,31.21,31.79,0.04
02:56:51,1500,90,31.27,31.81,-0.06
02:56:51,1501,90,31.27,31.81,0.0
02:56:52,1502,90,31.33,31.79,-0.06
02:56:52,1503,90,31.35,31.83,-0.02
02:56:52,1504,90,31.39,31.81,-0.04
02:56:53,1505,90,31.41,31.81,-0.02
02:56:53,1506,90,31.47,31.83,-0.06
02:56:54,1507,90,31.39,31.81,0.08
02:56:54,1508,90,31.27,31.81,0.12
02:56:55,1509,90,31.33,31.83,-0.06
02:56:55,1510,90,31.33,31.83,0.0
02:56:55,1511,90,31.33,31.81,0.0
02:56:56,1512,90,31.33,31.83,0.0
02:56:56,1513,90,31.29,31.83,0.04
02:56:57,1514,90,31.35,31.83,-0.06
02:56:57,1515,90,31.33,31.79,0.02
02:56:57,1516,90,31.33,31.81,0.0
02:56:58,1517,90,31.39,31.81,-0.06
02:56:58,1518,90,31.35,31.83,0.04
02:56:59,1519,90,31.35,31.81,0.0
02:56:59,1520,90,31.39,31.83,-0.04
02:56:59,1521,90,31.39,31.79,0.0
02:57:00,1522,90,31.35,31.81,0.04
02:57:00,1523,90,31.27,31.79,0.08
02:57:01,1524,90,31.35,31.79,-0.08
02:57:01,1525,90,31.27,31.81,0.08
02:57:01,1526,90,31.21,31.79,0.06
02:57:02,1527,90,31.27,31.79,-0.06
02:57:02,1528,90,31.27,31.81,0.0
02:57:03,1529,90,31.29,31.81,-0.02
02:57:03,1530,90,31.21,31.79,0.08
02:57:03,1531,90,31.49,31.77,-0.28
02:57:04,1532,90,31.49,31.79,0.0
02:57:04,1533,90,31.39,31.83,0.1
02:57:05,1534,90,31.33,31.79,0.06
02:57:05,1535,90,31.29,31.81,0.04
02:57:05,1536,90,31.33,31.81,-0.04
02:57:06,1537,90,31.35,31.81,-0.02
02:57:06,1538,90,31.39,31.81,-0.04
02:57:07,1539,90,31.29,31.79,0.1
02:57:07,1540,90,31.29,31.81,0.0
02:57:08,1541,90,31.27,31.79,0.02
02:57:08,1542,90,31.27,31.79,0.0
02:57:08,1543,90,31.29,31.79,-0.02
02:57:09,1544,90,31.29,31.83,0.0
02:57:09,1545,90,31.33,31.79,-0.04
02:57:10,1546,90,31.33,31.81,0.0
02:57:10,1547,90,31.35,31.79,-0.02
02:57:10,1548,90,31.33,31.79,0.02
02:57:11,1549,90,31.43,31.79,-0.1
02:57:11,1550,90,31.49,31.81,-0.06
02:57:12,1551,90,31.49,31.81,0.0
02:57:12,1552,90,31.39,31.81,0.1
02:57:12,1553,90,31.29,31.81,0.1
02:57:13,1554,90,31.33,31.79,-0.04
02:57:13,1555,90,31.27,31.81,0.06
02:57:14,1556,90,31.27,31.77,0.0
02:57:14,1557,90,31.21,31.79,0.06
02:57:14,1558,90,31.25,31.81,-0.04
02:57:15,1559,90,31.35,31.79,-0.1
02:57:15,1560,90,31.33,31.79,0.02
02:57:16,1561,90,31.29,31.79,0.04
02:57:16,1562,90,31.27,31.79,0.02
02:57:16,1563,90,31.33,31.81,-0.06
02:57:17,1564,90,31.33,31.81,0.0
02:57:17,1565,90,31.19,31.77,0.14
02:57:18,1566,90,31.29,31.79,-0.1
02:57:18,1567,90,31.29,31.77,0.0
02:57:18,1568,90,31.21,31.77,0.08
02:57:19,1569,90,31.21,31.77,0.0
02:57:19,1570,90,31.25,31.79,-0.04
02:57:20,1571,90,31.27,31.79,-0.02
02:57:20,1572,90,31.33,31.79,-0.06
02:57:21,1573,90,31.21,31.77,0.12
02:57:21,1574,90,31.29,31.79,-0.08
02:57:21,1575,90,31.39,31.77,-0.1
02:57:22,1576,90,31.39,31.77,0.0
02:57:22,1577,90,31.39,31.79,0.0
02:57:23,1578,90,31.35,31.75,0.04
02:57:23,1579,90,31.29,31.79,0.06
02:57:23,1580,90,31.21,31.77,0.08
02:57:24,1581,90,31.27,31.79,-0.06
02:57:24,1582,90,31.19,31.77,0.08
02:57:25,1583,90,31.21,31.77,-0.02
02:57:25,1584,90,31.19,31.79,0.02
02:57:25,1585,90,31.25,31.77,-0.06
02:57:26,1586,90,31.25,31.79,0.0
02:57:26,1587,90,31.25,31.81,0.0
02:57:27,1588,90,31.35,31.77,-0.1
02:57:27,1589,90,31.33,31.77,0.02
02:57:27,1590,90,31.25,31.77,0.08
02:57:28,1591,90,31.29,31.75,-0.04
02:57:28,1592,90,31.25,31.75,0.04
02:57:29,1593,90,31.27,31.77,-0.02
02:57:29,1594,90,31.29,31.77,-0.02
02:57:29,1595,90,31.33,31.75,-0.04
02:57:30,1596,90,31.27,31.75,0.06
02:57:30,1597,90,31.27,31.77,0.0
02:57:31,1598,90,31.29,31.77,-0.02
02:57:31,1599,90,31.27,31.79,0.02
02:57:31,1600,90,31.33,31.75,-0.06
02:57:32,1601,90,31.29,31.77,0.04
02:57:32,1602,90,31.29,31.75,0.0
02:57:33,1603,90,31.33,31.75,-0.04
02:57:33,1604,90,31.29,31.77,0.04
02:57:34,1605,90,31.27,31.77,0.02
02:57:34,1606,90,31.39,31.77,-0.12
02:57:34,1607,90,31.33,31.73,0.06
02:57:35,1608,90,31.39,31.79,-0.06
02:57:35,1609,90,31.29,31.77,0.1
02:57:36,1610,90,31.35,31.77,-0.06
02:57:36,1611,90,31.47,31.77,-0.12
02:57:36,1612,90,31.53,31.75,-0.06
02:57:37,1613,90,31.53,31.79,0.0
02:57:37,1614,90,31.63,31.75,-0.1
02:57:38,1615,90,31.63,31.77,0.0
02:57:38,1616,90,31.53,31.77,0.1
02:57:39,1617,90,31.43,31.75,0.1
02:57:39,1618,90,31.83,31.77,-0.4
02:57:39,1619,90,33.11,31.77,-1.28
02:57:40,1620,90,34.13,31.75,-1.02
02:57:40,1621,90,34.13,31.75,0.0
02:57:41,1622,90,34.55,31.75,-0.42
02:57:41,1623,90,34.55,31.77,0.0
02:57:41,1624,90,34.51,31.75,0.04
02:57:42,1625,90,34.33,31.75,0.18
02:57:42,1626,90,34.37,31.75,-0.04
02:57:43,1627,90,34.39,31.75,-0.02
02:57:43,1628,90,34.59,31.75,-0.2
02:57:43,1629,90,34.15,31.77,0.44
02:57:44,1630,90,34.29,31.75,-0.14
02:57:44,1631,90,34.33,31.77,-0.04
02:57:45,1632,90,34.21,31.77,0.12
02:57:45,1633,90,34.07,31.77,0.14
02:57:45,1634,90,34.13,31.77,-0.06
02:57:46,1635,90,34.23,31.77,-0.1
02:57:46,1636,90,34.15,31.75,0.08
02:57:47,1637,90,34.31,31.81,-0.16
02:57:47,1638,90,34.83,31.73,-0.52
02:57:48,1639,90,35.09,31.77,-0.26
02:57:48,1640,90,35.01,31.75,0.08
02:57:48,1641,90,35.13,31.77,-0.12
02:57:49,1642,90,34.85,31.75,0.28
02:57:49,1643,90,34.63,31.79,0.22
02:57:50,1644,90,34.47,31.79,0.16
02:57:50,1645,90,34.51,31.75,-0.04
02:57:50,1646,90,34.59,31.79,-0.08
02:57:51,1647,90,34.21,31.79,0.38
02:57:51,1648,90,34.21,31.77,0.0
02:57:52,1649,90,34.39,31.79,-0.18
02:57:52,1650,90,34.17,31.77,0.22
02:57:52,1651,90,34.25,31.77,-0.08
02:57:53,1652,90,34.29,31.79,-0.04
02:57:53,1653,90,34.51,31.77,-0.22
02:57:54,1654,90,34.67,31.77,-0.16
02:57:54,1655,90,34.77,31.79,-0.1
02:57:54,1656,90,34.77,31.81,0.0
02:57:55,1657,90,31.95,31.81,2.82
02:57:55,1658,90,31.89,31.79,0.06
02:57:56,1659,90,32.03,31.81,-0.14
02:57:56,1660,90,35.23,31.79,-3.2
02:57:56,1661,90,35.31,31.79,-0.08
02:57:57,1662,90,35.15,31.77,0.16
02:57:57,1663,90,35.53,31.77,-0.38
02:57:58,1664,90,35.15,31.79,0.38
02:57:58,1665,90,35.09,31.77,0.06
02:57:58,1666,90,34.85,31.79,0.24
02:57:59,1667,90,35.35,31.79,-0.5
02:57:59,1668,90,35.39,31.81,-0.04
02:58:00,1669,90,35.47,31.81,-0.08
02:58:00,1670,90,35.15,31.81,0.32
02:58:01,1671,90,35.35,31.79,-0.2
02:58:01,1672,90,35.37,31.79,-0.02
02:58:01,1673,90,35.15,31.77,0.22
02:58:02,1674,90,35.01,31.81,0.14
02:58:02,1675,90,34.33,31.77,0.68
02:58:03,1676,90,35.01,31.81,-0.68
02:58:03,1677,90,34.99,31.83,0.02
02:58:03,1678,90,35.09,31.83,-0.1
02:58:04,1679,90,35.09,31.77,0.0
02:58:04,1680,90,34.97,31.85,0.12
02:58:05,1681,90,35.53,31.83,-0.56
02:58:05,1682,90,34.67,31.81,0.86
02:58:05,1683,90,35.07,31.81,-0.4
02:58:06,1684,90,35.43,31.83,-0.36
02:58:06,1685,90,34.59,31.83,0.84
02:58:07,1686,90,34.93,31.81,-0.34
02:58:07,1687,90,35.67,31.79,-0.74
02:58:07,1688,90,34.71,31.85,0.96
02:58:08,1689,90,34.69,31.83,0.02
02:58:08,1690,90,34.43,31.81,0.26
02:58:09,1691,90,34.69,31.81,-0.26
