Time,Cycle, address, Tobject, Tambient, jumpvalue
02:25:52,68,91,31.93,35.43,0.1
02:25:52,69,91,31.85,35.43,0.08
02:25:52,70,91,31.85,35.43,0.0
02:25:53,71,91,31.85,35.43,0.0
02:25:53,72,91,31.81,35.49,0.04
02:25:54,73,91,31.89,35.49,-0.08
02:25:54,74,91,31.85,35.43,0.04
02:25:54,75,91,31.81,35.49,0.04
02:25:55,76,91,31.85,35.49,-0.04
02:25:55,77,91,31.85,35.49,0.0
02:25:56,78,91,31.85,35.43,0.0
02:25:56,79,91,31.81,35.43,0.04
02:25:57,80,91,31.85,35.49,-0.04
02:25:57,81,91,31.85,35.49,0.0
02:25:57,82,91,31.85,35.43,0.0
02:25:58,83,91,31.77,35.49,0.08
02:25:58,84,91,31.85,35.49,-0.08
02:25:59,85,91,31.81,35.49,0.04
02:25:59,86,91,31.77,35.49,0.04
02:25:59,87,91,31.81,35.49,-0.04
02:26:00,88,91,31.81,35.49,0.0
02:26:00,89,91,31.81,35.43,0.0
02:26:01,90,91,31.55,35.49,0.26
02:26:01,91,91,31.59,35.49,-0.04
02:26:01,92,91,31.55,35.49,0.04
02:26:02,93,91,31.55,35.49,0.0
02:26:02,94,91,31.47,35.49,0.08
02:26:03,95,91,31.55,35.49,-0.08
02:26:03,96,91,31.55,35.43,0.0
02:26:03,97,91,31.55,35.43,0.0
02:26:04,98,91,31.47,35.49,0.08
02:26:04,99,91,31.55,35.49,-0.08
02:26:05,100,91,31.55,35.43,0.0
02:26:05,101,91,31.43,35.43,0.12
02:26:05,102,91,31.43,35.49,0.0
02:26:06,103,91,31.47,35.49,-0.04
02:26:06,104,91,31.59,35.43,-0.12
02:26:07,105,91,31.47,35.43,0.12
02:26:07,106,91,31.47,35.43,0.0
02:26:08,107,91,31.43,35.49,0.04
02:26:08,108,91,31.47,35.43,-0.04
02:26:08,109,91,31.47,35.49,0.0
02:26:09,110,91,31.55,35.43,-0.08
02:26:09,111,91,31.85,35.43,-0.3
02:26:10,112,91,32.19,35.39,-0.34
02:26:10,113,91,32.33,35.43,-0.14
02:26:10,114,91,32.29,35.39,0.04
02:26:11,115,91,32.25,35.39,0.04
02:26:11,116,91,32.25,35.39,0.0
02:26:12,117,91,32.15,35.43,0.1
02:26:12,118,91,32.29,35.39,-0.14
02:26:12,119,91,32.37,35.39,-0.08
02:26:13,120,91,32.25,35.39,0.12
02:26:13,121,91,32.25,35.39,0.0
02:26:14,122,91,32.19,35.39,0.06
02:26:14,123,91,32.19,35.39,0.0
02:26:14,124,91,32.15,35.39,0.04
02:26:15,125,91,32.25,35.39,-0.1
02:26:15,126,91,32.29,35.39,-0.04
02:26:16,127,91,32.19,35.39,0.1
02:26:16,128,91,32.07,35.43,0.12
02:26:16,129,91,32.11,35.43,-0.04
02:26:17,130,91,32.11,35.43,0.0
02:26:17,131,91,32.11,35.39,0.0
02:26:18,132,91,32.07,35.43,0.04
02:26:18,133,91,32.11,35.39,-0.04
02:26:19,134,91,32.07,35.43,0.04
02:26:19,135,91,32.07,35.43,0.0
02:26:19,136,91,32.07,35.43,0.0
02:26:20,137,91,32.11,35.39,-0.04
02:26:20,138,91,32.03,35.43,0.08
02:26:21,139,91,32.07,35.43,-0.04
02:26:21,140,91,32.07,35.43,0.0
02:26:21,141,91,32.03,35.43,0.04
02:26:22,142,91,32.07,35.39,-0.04
02:26:22,143,91,32.03,35.39,0.04
02:26:23,144,91,32.29,35.39,-0.26
02:26:23,145,91,32.33,35.43,-0.04
02:26:23,146,91,32.37,35.39,-0.04
02:26:24,147,91,32.07,35.43,0.3
02:26:24,148,91,32.03,35.43,0.04
02:26:25,149,91,31.99,35.43,0.04
02:26:25,150,91,31.89,35.43,0.1
02:26:25,151,91,31.81,35.43,0.08
02:26:26,152,91,31.59,35.43,0.22
02:26:26,153,91,31.55,35.43,0.04
02:26:27,154,91,31.55,35.43,0.0
02:26:27,155,91,31.55,35.43,0.0
02:26:27,156,91,31.55,35.43,0.0
02:26:28,157,91,31.47,35.43,0.08
02:26:28,158,91,31.47,35.43,0.0
02:26:29,159,91,31.55,35.43,-0.08
02:26:29,160,91,31.59,35.43,-0.04
02:26:30,161,91,31.63,35.43,-0.04
02:26:30,162,91,31.63,35.49,0.0
02:26:30,163,91,31.67,35.49,-0.04
02:26:31,164,91,31.63,35.49,0.04
02:26:31,165,91,31.59,35.43,0.04
02:26:32,166,91,31.55,35.49,0.04
02:26:32,167,91,31.63,35.49,-0.08
02:26:32,168,91,31.59,35.49,0.04
02:26:33,169,91,31.47,35.49,0.12
02:26:33,170,91,31.47,35.43,0.0
02:26:34,171,91,31.39,35.43,0.08
02:26:34,172,91,31.43,35.49,-0.04
02:26:34,173,91,31.39,35.43,0.04
02:26:35,174,91,31.39,35.43,0.0
02:26:35,175,91,31.39,35.43,0.0
02:26:36,176,91,31.43,35.43,-0.04
02:26:36,177,91,31.43,35.43,0.0
02:26:36,178,91,31.47,35.49,-0.04
02:26:37,179,91,31.55,35.43,-0.08
02:26:37,180,91,31.43,35.43,0.12
02:26:38,181,91,31.43,35.43,0.0
02:26:38,182,91,31.43,35.49,0.0
02:26:38,183,91,31.47,35.43,-0.04
02:26:39,184,91,31.43,35.43,0.04
02:26:39,185,91,31.43,35.43,0.0
02:26:40,186,91,31.43,35.43,0.0
02:26:40,187,91,31.39,35.43,0.04
02:26:41,188,91,31.39,35.43,0.0
02:26:41,189,91,31.39,35.43,0.0
02:26:41,190,91,31.43,35.43,-0.04
02:26:42,191,91,31.43,35.43,0.0
02:26:42,192,91,31.43,35.43,0.0
02:26:43,193,91,31.55,35.43,-0.12
02:26:43,194,91,31.89,35.43,-0.34
02:26:43,195,91,31.93,35.43,-0.04
02:26:44,196,91,32.03,35.43,-0.1
02:26:44,197,91,32.29,35.49,-0.26
02:26:45,198,91,32.37,35.49,-0.08
02:26:45,199,91,32.67,35.49,-0.3
02:26:45,200,91,32.07,35.43,0.6
02:26:46,201,91,31.59,35.43,0.48
02:26:46,202,91,31.55,35.49,0.04
02:26:47,203,91,31.59,35.49,-0.04
02:26:47,204,91,31.47,35.49,0.12
02:26:47,205,91,31.47,35.49,0.0
02:26:48,206,91,31.47,35.49,0.0
02:26:48,207,91,31.43,35.49,0.04
02:26:49,208,91,31.39,35.49,0.04
02:26:49,209,91,31.43,35.49,-0.04
02:26:50,210,91,31.47,35.49,-0.04
02:26:50,211,91,31.47,35.49,0.0
02:26:50,212,91,31.47,35.49,0.0
02:26:51,213,91,31.43,35.49,0.04
02:26:51,214,91,31.43,35.49,0.0
02:26:52,215,91,31.43,35.49,0.0
02:26:52,216,91,31.43,35.53,0.0
02:26:52,217,91,31.47,35.49,-0.04
02:26:53,218,91,31.43,35.49,0.04
02:26:53,219,91,31.43,35.53,0.0
02:26:54,220,91,31.47,35.49,-0.04
02:26:54,221,91,31.43,35.49,0.04
02:26:54,222,91,31.39,35.49,0.04
02:26:55,223,91,31.43,35.49,-0.04
02:26:55,224,91,31.43,35.49,0.0
02:26:56,225,91,31.43,35.49,0.0
02:26:56,226,91,31.43,35.49,0.0
02:26:56,227,91,31.39,35.53,0.04
02:26:57,228,91,31.47,35.49,-0.08
02:26:57,229,91,31.43,35.49,0.04
02:26:58,230,91,31.43,35.53,0.0
02:26:58,231,91,31.43,35.49,0.0
02:26:58,232,91,31.39,35.49,0.04
02:26:59,233,91,31.39,35.53,0.0
02:26:59,234,91,31.43,35.49,-0.04
02:27:00,235,91,31.39,35.49,0.04
02:27:00,236,91,31.43,35.49,-0.04
02:27:01,237,91,31.43,35.49,0.0
02:27:01,238,91,31.39,35.49,0.04
02:27:01,239,91,31.43,35.49,-0.04
02:27:02,240,91,31.39,35.49,0.04
02:27:02,241,91,31.39,35.49,0.0
02:27:03,242,91,31.39,35.49,0.0
02:27:03,243,91,31.39,35.49,0.0
02:27:03,244,91,31.39,35.49,0.0
02:27:04,245,91,31.39,35.49,0.0
02:27:04,246,91,31.39,35.49,0.0
02:27:05,247,91,31.43,35.49,-0.04
02:27:05,248,91,31.47,35.49,-0.04
02:27:05,249,91,31.43,35.49,0.04
02:27:06,250,91,31.43,35.49,0.0
02:27:06,251,91,31.43,35.49,0.0
02:27:07,252,91,31.43,35.49,0.0
02:27:07,253,91,31.43,35.49,0.0
02:27:07,254,91,31.43,35.49,0.0
02:27:08,255,91,31.43,35.49,0.0
02:27:08,256,91,31.43,35.53,0.0
02:27:09,257,91,31.47,35.49,-0.04
02:27:09,258,91,31.39,35.49,0.08
02:27:10,259,91,31.43,35.49,-0.04
02:27:10,260,91,31.43,35.49,0.0
02:27:11,261,91,31.39,35.49,0.04
02:27:11,262,91,31.39,35.49,0.0
02:27:11,263,91,31.39,35.53,0.0
02:27:12,264,91,31.47,35.53,-0.08
02:27:12,265,91,31.47,35.49,0.0
02:27:13,266,91,31.43,35.53,0.04
02:27:13,267,91,31.47,35.49,-0.04
02:27:13,268,91,31.43,35.53,0.04
02:27:14,269,91,31.43,35.53,0.0
02:27:14,270,91,31.43,35.53,0.0
02:27:15,271,91,31.43,35.49,0.0
02:27:15,272,91,31.39,35.53,0.04
02:27:15,273,91,31.39,35.49,0.0
02:27:16,274,91,31.33,35.49,0.06
02:27:16,275,91,31.39,35.49,-0.06
02:27:17,276,91,31.43,35.49,-0.04
02:27:17,277,91,31.43,35.53,0.0
02:27:17,278,91,31.39,35.49,0.04
02:27:18,279,91,31.39,35.53,0.0
02:27:18,280,91,31.47,35.49,-0.08
02:27:19,281,91,31.43,35.53,0.04
02:27:19,282,91,31.43,35.53,0.0
02:27:19,283,91,31.39,35.53,0.04
02:27:20,284,91,31.39,35.53,0.0
02:27:20,285,91,31.39,35.53,0.0
02:27:21,286,91,31.39,35.53,0.0
02:27:21,287,91,31.43,35.53,-0.04
02:27:22,288,91,31.43,35.53,0.0
02:27:22,289,91,31.43,35.53,0.0
02:27:22,290,91,31.43,35.53,0.0
02:27:23,291,91,31.43,35.53,0.0
02:27:23,292,91,31.43,35.53,0.0
02:27:24,293,91,31.43,35.53,0.0
02:27:24,294,91,31.39,35.53,0.04
02:27:24,295,91,31.33,35.53,0.06
02:27:25,296,91,31.33,35.53,0.0
02:27:25,297,91,31.33,35.49,0.0
02:27:26,298,91,31.29,35.49,0.04
02:27:26,299,91,31.29,35.49,0.0
02:27:26,300,91,31.39,35.49,-0.1
02:27:27,301,91,31.43,35.49,-0.04
02:27:27,302,91,31.39,35.49,0.04
02:27:28,303,91,31.43,35.49,-0.04
Time,Cycle, address, Tobject, Tambient, jumpvalue
02:28:26,1,91,33.93,35.53,-33.93
02:28:27,2,91,34.05,35.53,-0.12
02:28:27,3,91,33.85,35.53,0.2
02:28:27,4,91,33.97,35.53,-0.12
02:28:28,5,91,33.93,35.53,0.04
02:28:28,6,91,34.05,35.53,-0.12
02:28:29,7,91,34.25,35.53,-0.2
02:28:29,8,91,33.89,35.53,0.36
02:28:29,9,91,33.93,35.53,-0.04
02:28:30,10,91,34.09,35.53,-0.16
02:28:30,11,91,34.09,35.53,0.0
02:28:31,12,91,34.09,35.53,0.0
02:28:31,13,91,34.09,35.53,0.0
02:28:31,14,91,34.01,35.57,0.08
02:28:32,15,91,34.05,35.57,-0.04
02:28:32,16,91,34.01,35.57,0.04
02:28:33,17,91,34.13,35.57,-0.12
02:28:33,18,91,34.05,35.57,0.08
02:28:33,19,91,34.13,35.57,-0.08
02:28:34,20,91,34.39,35.57,-0.26
02:28:34,21,91,34.43,35.57,-0.04
02:28:35,22,91,34.43,35.57,0.0
02:28:35,23,91,34.61,35.61,-0.18
02:28:35,24,91,34.77,35.61,-0.16
02:28:36,25,91,34.99,35.61,-0.22
02:28:36,26,91,35.07,35.61,-0.08
02:28:37,27,91,35.43,35.61,-0.36
02:28:37,28,91,35.59,35.61,-0.16
02:28:38,29,91,35.43,35.61,0.16
02:28:38,30,91,35.51,35.61,-0.08
02:28:38,31,91,35.47,35.65,0.04
02:28:39,32,91,35.21,35.61,0.26
02:28:39,33,91,35.25,35.65,-0.04
02:28:40,34,91,35.29,35.65,-0.04
02:28:40,35,91,35.21,35.65,0.08
02:28:40,36,91,35.25,35.61,-0.04
02:28:41,37,91,35.17,35.65,0.08
02:28:41,38,91,35.17,35.65,0.0
02:28:42,39,91,34.95,35.65,0.22
02:28:42,40,91,34.95,35.65,0.0
02:28:42,41,91,34.99,35.65,-0.04
02:28:43,42,91,34.91,35.65,0.08
02:28:43,43,91,34.69,35.65,0.22
02:28:44,44,91,34.91,35.65,-0.22
02:28:44,45,91,34.99,35.69,-0.08
02:28:44,46,91,35.07,35.65,-0.08
02:28:45,47,91,34.91,35.65,0.16
02:28:45,48,91,34.91,35.65,0.0
02:28:46,49,91,34.87,35.65,0.04
02:28:46,50,91,34.87,35.69,0.0
02:28:46,51,91,34.91,35.69,-0.04
02:28:47,52,91,34.99,35.69,-0.08
02:28:47,53,91,35.03,35.69,-0.04
02:28:48,54,91,34.95,35.69,0.08
02:28:48,55,91,34.81,35.69,0.14
02:28:48,56,91,34.81,35.75,0.0
02:28:49,57,91,34.99,35.75,-0.18
02:28:49,58,91,34.91,35.69,0.08
02:28:50,59,91,34.81,35.69,0.1
02:28:50,60,91,35.03,35.75,-0.22
02:28:51,61,91,34.99,35.69,0.04
02:28:51,62,91,34.69,35.69,0.3
02:28:51,63,91,34.87,35.69,-0.18
02:28:52,64,91,35.03,35.69,-0.16
02:28:52,65,91,35.03,35.69,0.0
02:28:53,66,91,36.17,35.75,-1.14
02:28:53,67,91,35.69,35.79,0.48
02:28:53,68,91,35.39,35.79,0.3
02:28:54,69,91,35.13,35.79,0.26
02:28:54,70,91,35.03,35.79,0.1
02:28:55,71,91,34.87,35.79,0.16
02:28:55,72,91,34.99,35.75,-0.12
02:28:55,73,91,34.77,35.75,0.22
02:28:56,74,91,35.29,35.75,-0.52
02:28:56,75,91,35.07,35.75,0.22
02:28:57,76,91,35.03,35.75,0.04
02:28:57,77,91,34.99,35.75,0.04
02:28:57,78,91,34.99,35.69,0.0
02:28:58,79,91,34.95,35.69,0.04
02:28:58,80,91,34.99,35.69,-0.04
02:28:59,81,91,34.99,35.75,0.0
02:28:59,82,91,34.95,35.69,0.04
02:28:59,83,91,34.95,35.69,0.0
02:29:00,84,91,34.91,35.69,0.04
02:29:00,85,91,34.81,35.69,0.1
02:29:01,86,91,34.77,35.69,0.04
02:29:01,87,91,34.81,35.69,-0.04
02:29:02,88,91,34.81,35.69,0.0
02:29:02,89,91,34.95,35.69,-0.14
02:29:02,90,91,34.91,35.69,0.04
02:29:03,91,91,35.21,35.69,-0.3
02:29:03,92,91,35.17,35.69,0.04
02:29:04,93,91,35.25,35.69,-0.08
02:29:04,94,91,35.17,35.69,0.08
02:29:04,95,91,35.07,35.69,0.1
02:29:05,96,91,35.13,35.69,-0.06
02:29:05,97,91,35.13,35.69,0.0
02:29:06,98,91,35.39,35.69,-0.26
02:29:06,99,91,35.25,35.69,0.14
02:29:06,100,91,35.07,35.75,0.18
02:29:07,101,91,34.81,35.75,0.26
02:29:07,102,91,34.91,35.75,-0.1
02:29:08,103,91,34.77,35.75,0.14
02:29:08,104,91,34.65,35.75,0.12
02:29:08,105,91,34.55,35.75,0.1
02:29:09,106,91,34.51,35.75,0.04
02:29:09,107,91,34.81,35.75,-0.3
02:29:10,108,91,34.91,35.69,-0.1
02:29:10,109,91,34.91,35.65,0.0
02:29:10,110,91,35.91,35.75,-1.0
02:29:11,111,91,35.29,35.75,0.62
02:29:11,112,91,35.69,35.75,-0.4
02:29:12,113,91,35.47,35.75,0.22
02:29:12,114,91,35.47,35.75,0.0
02:29:13,115,91,35.43,35.75,0.04
02:29:13,116,91,35.51,35.75,-0.08
02:29:13,117,91,36.03,35.79,-0.52
02:29:14,118,91,35.95,35.79,0.08
02:29:14,119,91,35.95,35.75,0.0
02:29:15,120,91,35.69,35.75,0.26
02:29:15,121,91,35.47,35.75,0.22
02:29:15,122,91,35.73,35.79,-0.26
02:29:16,123,91,35.77,35.79,-0.04
02:29:16,124,91,35.69,35.75,0.08
02:29:17,125,91,35.85,35.79,-0.16
02:29:17,126,91,35.51,35.79,0.34
02:29:17,127,91,35.51,35.79,0.0
02:29:18,128,91,35.95,35.79,-0.44
02:29:18,129,91,35.77,35.79,0.18
02:29:19,130,91,35.51,35.79,0.26
02:29:19,131,91,35.59,35.79,-0.08
02:29:19,132,91,35.59,35.79,0.0
02:29:20,133,91,35.55,35.79,0.04
02:29:20,134,91,35.59,35.79,-0.04
02:29:21,135,91,35.69,35.75,-0.1
02:29:21,136,91,35.85,35.79,-0.16
02:29:21,137,91,36.03,35.69,-0.18
02:29:22,138,91,36.33,35.75,-0.3
02:29:22,139,91,36.43,35.75,-0.1
02:29:23,140,91,35.85,35.75,0.58
02:29:23,141,91,36.11,35.75,-0.26
02:29:24,142,91,36.67,35.79,-0.56
02:29:24,143,91,36.51,35.75,0.16
02:29:24,144,91,36.91,35.75,-0.4
02:29:25,145,91,37.03,35.75,-0.12
02:29:25,146,91,37.07,35.79,-0.04
02:29:26,147,91,37.25,35.79,-0.18
02:29:26,148,91,36.83,35.75,0.42
02:29:26,149,91,36.51,35.79,0.32
02:29:27,150,91,35.59,35.79,0.92
02:29:27,151,91,33.59,35.79,2.0
02:29:28,152,91,32.81,35.79,0.78
02:29:28,153,91,32.77,35.79,0.04
02:29:28,154,91,32.37,35.79,0.4
02:29:29,155,91,32.71,35.79,-0.34
02:29:29,156,91,32.63,35.75,0.08
02:29:30,157,91,32.59,35.79,0.04
02:29:30,158,91,32.67,35.79,-0.08
02:29:30,159,91,32.55,35.75,0.12
02:29:31,160,91,32.55,35.79,0.0
02:29:31,161,91,32.37,35.75,0.18
02:29:32,162,91,32.45,35.75,-0.08
02:29:32,163,91,32.45,35.75,0.0
02:29:32,164,91,32.45,35.75,0.0
02:29:33,165,91,32.71,35.75,-0.26
02:29:33,166,91,32.97,35.75,-0.26
02:29:34,167,91,33.23,35.75,-0.26
02:29:34,168,91,33.41,35.75,-0.18
02:29:35,169,91,33.45,35.75,-0.04
02:29:35,170,91,33.49,35.75,-0.04
02:29:35,171,91,33.45,35.75,0.04
02:29:36,172,91,33.85,35.75,-0.4
02:29:36,173,91,33.49,35.75,0.36
02:29:37,174,91,33.19,35.75,0.3
02:29:37,175,91,33.37,35.75,-0.18
02:29:37,176,91,33.33,35.79,0.04
02:29:38,177,91,33.33,35.75,0.0
02:29:38,178,91,33.29,35.75,0.04
02:29:39,179,91,33.23,35.75,0.06
02:29:39,180,91,33.29,35.75,-0.06
02:29:39,181,91,33.23,35.75,0.06
02:29:40,182,91,33.15,35.79,0.08
02:29:40,183,91,33.23,35.79,-0.08
02:29:41,184,91,33.29,35.75,-0.06
02:29:41,185,91,33.19,35.79,0.1
02:29:41,186,91,33.23,35.79,-0.04
02:29:42,187,91,33.29,35.75,-0.06
02:29:42,188,91,33.11,35.79,0.18
02:29:43,189,91,33.19,35.79,-0.08
02:29:43,190,91,33.19,35.79,0.0
02:29:43,191,91,33.19,35.83,0.0
02:29:44,192,91,33.41,35.79,-0.22
02:29:44,193,91,33.29,35.79,0.12
02:29:45,194,91,33.29,35.79,0.0
02:29:45,195,91,33.29,35.83,0.0
02:29:45,196,91,33.37,35.83,-0.08
02:29:46,197,91,33.33,35.83,0.04
02:29:46,198,91,33.41,35.83,-0.08
02:29:47,199,91,33.29,35.83,0.12
02:29:47,200,91,33.33,35.83,-0.04
02:29:48,201,91,33.75,35.83,-0.42
02:29:48,202,91,33.49,35.87,0.26
02:29:48,203,91,33.49,35.87,0.0
02:29:49,204,91,33.85,35.87,-0.36
02:29:49,205,91,33.75,35.87,0.1
02:29:50,206,91,33.97,35.87,-0.22
02:29:50,207,91,34.01,35.91,-0.04
02:29:50,208,91,34.17,35.91,-0.16
02:29:51,209,91,33.75,35.91,0.42
02:29:51,210,91,33.67,35.91,0.08
02:29:52,211,91,33.71,35.97,-0.04
02:29:52,212,91,33.59,35.97,0.12
02:29:52,213,91,33.71,35.97,-0.12
02:29:53,214,91,33.59,35.97,0.12
02:29:53,215,91,33.81,35.97,-0.22
02:29:54,216,91,33.63,35.97,0.18
02:29:54,217,91,33.59,36.01,0.04
02:29:54,218,91,33.55,36.01,0.04
02:29:55,219,91,33.45,36.01,0.1
02:29:55,220,91,33.59,36.01,-0.14
02:29:56,221,91,33.49,36.01,0.1
02:29:56,222,91,33.45,36.01,0.04
02:29:57,223,91,33.55,36.01,-0.1
02:29:57,224,91,33.59,36.01,-0.04
02:29:57,225,91,33.67,36.01,-0.08
02:29:58,226,91,33.67,36.01,0.0
02:29:58,227,91,33.71,36.05,-0.04
02:29:59,228,91,33.67,36.01,0.04
02:29:59,229,91,33.63,36.01,0.04
02:29:59,230,91,33.63,36.01,0.0
02:30:00,231,91,33.75,36.01,-0.12
02:30:00,232,91,34.09,35.97,-0.34
02:30:01,233,91,34.29,35.97,-0.2
02:30:01,234,91,34.21,35.97,0.08
02:30:01,235,91,34.17,36.01,0.04
02:30:02,236,91,34.09,36.01,0.08
02:30:02,237,91,33.93,36.01,0.16
02:30:03,238,91,33.89,36.01,0.04
02:30:03,239,91,33.85,36.01,0.04
02:30:03,240,91,34.17,36.01,-0.32
02:30:04,241,91,34.73,36.01,-0.56
02:30:04,242,91,34.65,36.05,0.08
02:30:05,243,91,34.65,36.05,0.0
02:30:05,244,91,34.87,36.01,-0.22
02:30:05,245,91,34.99,36.01,-0.12
02:30:06,246,91,35.07,36.05,-0.08
02:30:06,247,91,34.99,36.01,0.08
02:30:07,248,91,34.87,36.01,0.12
02:30:07,249,91,34.81,36.05,0.06
02:30:08,250,91,34.87,36.05,-0.06
02:30:08,251,91,34.77,36.05,0.1
02:30:08,252,91,34.99,36.05,-0.22
02:30:09,253,91,35.07,36.05,-0.08
02:30:09,254,91,34.95,36.05,0.12
02:30:10,255,91,35.03,36.01,-0.08
02:30:10,256,91,34.81,36.05,0.22
02:30:10,257,91,34.77,36.05,0.04
02:30:11,258,91,34.99,36.01,-0.22
02:30:11,259,91,34.91,36.05,0.08
02:30:12,260,91,35.03,36.05,-0.12
02:30:12,261,91,35.03,36.05,0.0
02:30:12,262,91,34.81,36.05,0.22
02:30:13,263,91,34.91,36.05,-0.1
02:30:13,264,91,35.03,36.05,-0.12
02:30:14,265,91,34.87,36.05,0.16
02:30:14,266,91,34.65,36.05,0.22
02:30:14,267,91,34.73,36.05,-0.08
